ESTACAO,DATA (YYYY-MM-DD),rain_max,rad_max,temp_avg,temp_max,temp_min,hum_max,hum_min,wind_max,wind_avg
A249,2022-12-25,8.0,2997.9,26.495832,31.2,22.8,97.0,64.0,9.8,1.7041667
A249,2022-12-26,0.2,3515.0,26.279167,31.4,23.7,93.0,59.0,10.9,1.6375
A249,2022-12-27,0.2,2960.8,26.275,30.6,23.9,93.0,54.0,10.6,2.15
A249,2022-12-28,6.4,2922.7,25.531818,29.9,23.5,96.0,65.0,8.4,1.209091
A249,2022-12-29,11.6,3638.3,25.629168,31.1,22.6,97.0,57.0,8.6,1.375
A249,2022-12-30,10.6,2907.6,26.234783,31.2,22.7,96.0,58.0,11.6,1.5130435
A249,2022-12-31,3.0,3581.5,27.208696,32.1,23.8,94.0,53.0,9.2,1.7652174
A303,2022-01-01,,3058.6,26.8875,31.4,23.5,,,9.8,3.0458333
A303,2022-01-02,,3271.2,26.679167,31.4,22.4,,,8.8,2.7291667
A303,2022-01-03,,2671.3,25.641666,29.3,23.2,,,8.0,2.625
A303,2022-01-04,,2811.6,24.770834,29.1,21.6,,,8.5,2.3458333
A303,2022-01-05,,2825.4,26.191668,30.7,23.5,,,9.4,2.9083333
A303,2022-01-06,,2832.3,26.5625,31.3,22.3,,,9.8,3.125
A303,2022-01-07,,3445.1,27.016666,32.4,23.4,,,10.1,3.675
A303,2022-01-08,,3559.7,26.766666,31.9,23.3,,,10.2,3.4333334
A303,2022-01-09,,3682.3,26.7625,32.2,22.4,,,9.1,2.825
A303,2022-01-10,,4050.9,27.1,31.9,23.7,,,9.2,2.4041667
A303,2022-01-11,,3280.9,26.979166,31.4,24.1,,,9.2,2.525
A303,2022-01-12,,3577.0,26.379168,31.6,21.9,,,8.8,2.3083334
A303,2022-01-13,,3325.8,27.145834,31.7,24.2,,,10.4,2.625
A303,2022-01-14,,2748.1,26.291666,29.3,24.8,,,10.7,3.05
A303,2022-01-15,,3645.2,26.145834,31.6,21.5,,,8.9,2.175
A303,2022-01-16,,2699.9,25.933332,30.7,22.7,,,8.3,1.975
A303,2022-01-17,,3711.1,26.820833,31.8,22.5,,,8.1,2.1875
A303,2022-01-18,0.0,3623.3,27.0875,32.5,22.5,,,8.8,2.5375
A303,2022-01-19,0.0,3561.9,27.2375,33.1,23.1,,,10.1,2.2875
A303,2022-01-20,0.0,3624.7,27.491667,32.3,23.5,,,8.0,2.225
A303,2022-01-21,0.8,3803.0,27.4625,32.5,23.5,,,9.6,2.4375
A303,2022-01-22,0.0,3787.0,27.2125,33.2,22.6,,,9.4,2.1875
A303,2022-01-23,0.4,3351.4,26.620832,32.0,23.6,,,9.0,1.9041667
A303,2022-01-24,0.0,3817.6,27.2125,33.4,23.4,,,10.2,2.8083334
A303,2022-01-25,0.0,3545.6,27.4125,32.5,22.7,,,9.4,2.4875
A303,2022-01-26,3.6,3675.7,27.358334,31.5,24.4,,,9.5,2.6291666
A303,2022-01-27,3.2,3357.6,26.7625,31.9,23.5,,,7.5,2.1708333
A303,2022-01-28,0.2,2610.9,26.8625,31.7,23.4,,,8.9,2.1458333
A303,2022-01-29,0.2,2204.3,26.041666,30.8,22.7,,,12.7,2.5666666
A303,2022-01-30,2.4,3535.0,26.770834,31.8,23.5,,,9.4,2.3625
A303,2022-01-31,0.2,3494.3,27.375,32.6,23.1,,,9.0,2.5666666
A303,2022-02-01,0.4,3604.0,27.3625,33.2,23.4,,,9.3,2.6125
A303,2022-02-02,0.0,3712.5,27.270834,32.9,23.2,,,9.9,2.7
A303,2022-02-03,0.0,3306.6,27.054167,32.3,23.3,,,8.9,2.4083333
A303,2022-02-04,0.0,3852.5,27.279167,32.8,22.9,,,10.4,2.9208333
A303,2022-02-05,0.0,3389.0,27.275,33.2,23.3,,,9.1,2.5541666
A303,2022-02-06,0.0,3569.3,27.325,33.1,22.9,,,9.6,2.5208333
A303,2022-02-07,0.0,3799.8,27.55,33.6,23.4,,,10.1,2.975
A303,2022-02-08,0.0,3556.5,27.670834,33.3,23.6,,,9.3,2.7166667
A303,2022-02-09,0.0,3584.1,27.95,33.0,23.5,,,9.8,2.975
A303,2022-02-10,0.0,3528.6,28.008333,33.7,24.3,,,10.9,3.6208334
A303,2022-02-11,0.0,3346.0,27.804167,33.4,23.5,,,11.1,3.3041666
A303,2022-02-12,0.2,3624.3,28.208334,33.7,24.7,,,11.0,3.5375
A303,2022-02-13,0.0,3542.7,27.933332,33.1,24.3,,,11.2,3.7
A303,2022-02-14,0.0,3010.8,27.4375,32.7,23.2,,,10.7,3.325
A303,2022-02-15,0.2,3702.8,27.595833,33.1,23.4,,,9.7,2.6583333
A303,2022-02-16,0.2,3725.6,27.379168,33.9,23.2,,,9.7,2.8875
A303,2022-02-17,0.0,3470.7,27.470833,33.5,23.8,,,11.1,2.7166667
A303,2022-02-18,0.6,3871.8,27.095833,33.5,22.8,,,9.9,3.2875
A303,2022-02-19,0.0,3059.2,27.883333,35.0,23.1,,,12.1,3.8333333
A303,2022-02-20,1.6,2775.4,26.666666,32.9,23.4,,,9.9,3.3541667
A303,2022-02-21,4.6,3601.5,27.170834,32.2,23.7,,,9.1,2.6625
A303,2022-02-22,0.0,3631.9,27.416666,32.6,23.4,,,9.0,2.2791667
A303,2022-02-23,0.8,3259.1,26.470833,31.7,23.2,,,9.5,2.875
A303,2022-02-24,0.0,3601.5,27.770834,33.2,23.8,,,10.0,3.0583334
A303,2022-02-25,0.0,3779.2,27.645834,33.2,24.0,,,10.3,2.6125
A303,2022-02-26,10.6,3035.1,26.708334,30.4,24.2,,,10.4,2.4458334
A303,2022-02-27,2.2,3636.0,27.716667,32.0,24.4,,,8.4,2.6958334
A303,2022-02-28,9.4,3302.7,26.941668,32.2,24.1,,,10.8,2.5625
A303,2022-03-01,0.0,3695.4,27.475,32.1,24.6,,,8.8,2.8291667
A303,2022-03-02,3.6,3084.5,27.208334,32.1,23.9,,,7.9,1.9541667
A303,2022-03-03,0.6,3159.3,27.295834,32.3,24.3,,,7.9,1.9875
A303,2022-03-04,7.2,2394.2,25.2875,29.7,22.3,,,11.4,2.2083333
A303,2022-03-05,8.8,2508.0,24.908333,29.3,22.8,,,9.0,1.7333333
A303,2022-03-06,6.8,2989.0,25.475,30.3,22.5,,,9.3,2.3916667
A303,2022-03-07,0.4,3004.8,26.579166,31.3,23.2,,,8.2,2.0916667
A303,2022-03-08,5.8,3444.2,26.008333,31.1,22.9,,,8.0,1.775
A303,2022-03-09,7.0,3736.7,26.891666,31.9,22.9,,,8.3,2.1166666
A303,2022-03-10,0.2,3250.8,27.175,32.4,24.4,,,10.6,2.1166666
A303,2022-03-11,0.4,3560.8,27.129168,31.8,23.7,,,7.9,2.0916667
A303,2022-03-12,0.0,3631.4,27.375,32.6,22.9,,,7.6,2.0875
A303,2022-03-13,0.0,2862.8,27.5625,32.5,24.4,,,8.2,2.2416666
A303,2022-03-14,4.0,3361.0,26.925,32.1,24.2,,,10.6,2.1875
A303,2022-03-15,0.2,3698.4,27.008333,32.2,23.4,,,8.6,2.3583333
A303,2022-03-16,2.0,2089.0,25.5,28.1,24.3,,,7.6,1.9458333
A303,2022-03-17,0.4,3161.8,26.120832,31.3,23.2,,,9.7,1.8791667
A303,2022-03-18,3.8,3857.5,27.2,31.6,24.5,,,8.8,2.4458334
A303,2022-03-19,0.8,3108.4,27.004168,31.4,23.2,,,7.6,1.9375
A303,2022-03-20,1.8,3565.9,26.983334,31.4,24.1,,,8.6,2.45
A303,2022-03-21,24.8,2216.8,25.454166,28.2,23.5,,,10.6,1.6333333
A303,2022-03-22,16.0,3233.1,25.391666,30.6,22.0,,,12.9,1.8375
A303,2022-03-23,23.0,2620.7,24.979166,27.8,23.4,,,8.9,1.3666667
A303,2022-03-24,1.4,3593.0,26.754168,30.9,23.8,,,8.6,2.2416666
A303,2022-03-25,3.2,2377.6,25.7375,29.3,23.5,,,9.4,1.5541667
A303,2022-03-26,1.2,3558.5,26.6625,31.4,23.5,,,7.0,2.1833334
A303,2022-03-27,22.8,2286.3,26.25,29.5,23.7,,,10.4,2.5291667
A303,2022-03-28,6.0,3364.8,26.566668,30.8,24.0,,,7.9,2.0041666
A303,2022-03-29,2.2,3369.5,26.575,30.7,23.8,,,7.9,1.6791667
A303,2022-03-30,1.0,2843.0,26.308332,31.0,23.2,,,7.8,1.6291667
A303,2022-03-31,6.0,2491.6,25.458334,27.9,23.8,,,6.5,1.4416667
A303,2022-04-01,0.0,2659.2,26.1625,30.2,23.7,,,7.3,1.7125
A303,2022-04-02,6.8,3209.1,26.7625,31.1,23.3,,,6.7,1.7916666
A303,2022-04-03,2.8,2785.2,25.770834,30.2,22.9,,,8.9,1.8375
A303,2022-04-04,0.6,3661.6,26.458334,31.1,23.3,,,8.4,2.0708334
A303,2022-04-05,1.6,3516.7,26.475,31.2,22.9,,,8.5,1.9375
A303,2022-04-06,0.0,3417.1,26.366667,31.5,22.4,,,8.3,1.675
A303,2022-04-07,2.6,2647.9,25.9375,31.6,21.9,,,8.3,1.8333334
A303,2022-04-08,3.6,2368.2,25.7375,29.0,24.2,,,10.3,1.5708333
A303,2022-04-09,1.8,3472.5,26.108334,30.7,23.0,,,9.3,2.1041667
A303,2022-04-10,0.0,3547.4,26.870832,31.9,23.6,,,7.2,1.6625
A303,2022-04-11,0.2,3104.1,26.6125,31.9,23.3,,,7.7,1.9541667
A303,2022-04-12,0.0,3343.5,26.425,31.8,22.2,,,7.9,1.6916667
A303,2022-04-13,0.0,2977.9,26.970833,32.5,23.1,,,8.8,2.1416667
A303,2022-04-14,0.0,3383.8,27.104166,33.2,23.0,,,8.5,2.9458334
A303,2022-04-15,0.0,3156.6,27.554167,33.6,23.6,,,9.1,3.3041666
A303,2022-04-16,0.0,2378.2,27.854166,33.4,24.5,,,8.8,3.1958334
A303,2022-04-17,0.6,2810.7,27.375,31.6,24.6,,,8.9,2.5458333
A303,2022-04-18,2.8,3259.5,26.954166,31.8,23.4,,,9.1,2.0791667
A303,2022-04-19,3.2,2175.7,25.895834,30.8,22.9,,,8.9,1.775
A303,2022-04-20,3.0,3216.8,25.691668,30.2,22.4,,,7.7,1.9125
A303,2022-04-21,5.2,2126.2,25.233334,29.2,22.1,,,7.7,1.4666667
A303,2022-04-22,6.2,2646.4,25.466667,29.0,23.5,,,6.3,1.3833333
A303,2022-04-23,6.2,2880.5,26.345833,30.5,23.8,,,8.5,1.7416667
A303,2022-04-24,4.4,3152.4,26.408333,30.5,23.3,,,8.4,2.1791666
A303,2022-04-25,16.0,2274.7,25.033333,28.5,22.8,,,10.5,2.0166667
A303,2022-04-26,3.0,3115.5,26.279167,30.3,24.3,,,9.5,2.1875
A303,2022-04-27,2.4,2665.2,25.745832,30.4,22.6,,,7.5,1.9333333
A303,2022-04-28,12.0,2626.1,25.3375,29.0,22.8,,,9.9,1.5958333
A303,2022-04-29,5.2,3041.3,25.3,29.9,22.9,,,8.6,1.8
A303,2022-04-30,7.8,3055.4,24.895834,30.1,21.8,,,11.1,1.7875
A303,2022-05-01,0.8,2946.6,25.558332,30.3,21.7,,,8.3,2.0375
A303,2022-05-02,18.0,1344.4,24.625,26.9,23.6,,,9.0,1.3
A303,2022-05-03,7.2,2293.5,25.1625,28.7,22.4,,,7.9,1.4083333
A303,2022-05-04,1.0,3038.2,26.445833,30.8,23.4,,,8.0,1.9583334
A303,2022-05-05,1.2,2900.5,26.8,31.1,23.7,,,9.2,2.4291666
A303,2022-05-06,0.6,3043.6,26.308332,30.6,23.4,,,8.0,2.0541666
A303,2022-05-07,3.0,2680.9,25.2,30.0,22.8,,,9.7,1.9208333
A303,2022-05-08,1.8,2898.2,24.441668,28.8,22.4,,,8.9,1.8583333
A303,2022-05-09,0.2,2879.3,25.420834,29.7,21.7,,,7.6,1.7958333
A303,2022-05-10,0.2,2612.0,25.45,30.4,21.9,,,7.5,1.5458333
A303,2022-05-11,5.4,2052.8,24.920834,28.5,22.5,,,7.7,1.5416666
A303,2022-05-12,0.8,2369.2,25.3,29.7,22.6,,,7.1,1.7416667
A303,2022-05-13,6.6,1797.0,25.733334,29.1,23.7,,,8.5,1.4333333
A303,2022-05-14,11.0,2544.8,25.133333,28.2,23.1,,,9.7,1.8291667
A303,2022-05-15,6.4,2829.3,25.220833,29.6,22.8,,,7.3,1.6708333
A303,2022-05-16,0.0,2609.8,26.108334,30.5,23.0,,,6.3,1.5166667
A303,2022-05-17,0.4,2383.1,26.233334,31.2,23.4,,,7.3,1.9166666
A303,2022-05-18,0.0,2483.5,26.541666,31.9,23.3,,,7.9,2.6625
A303,2022-05-19,0.0,2897.1,27.345833,33.5,23.0,,,7.0,2.7666667
A303,2022-05-20,1.4,2259.0,24.9875,27.7,23.2,,,10.6,2.1458333
A303,2022-05-21,14.0,2544.0,25.095833,29.8,23.2,,,10.3,1.8041667
A303,2022-05-22,3.2,2256.3,25.354166,28.6,23.2,,,10.5,2.5333333
A303,2022-05-23,0.8,2302.0,25.291666,29.0,21.5,,,10.7,2.4875
A303,2022-05-24,11.6,1413.7,24.104166,27.0,23.0,,,9.5,2.5708334
A303,2022-05-25,14.4,382.6,22.966667,23.9,21.7,,,10.4,1.9375
A303,2022-05-26,12.6,2095.5,24.1875,27.4,22.1,,,11.6,2.8291667
A303,2022-05-27,3.8,2660.4,25.566668,28.7,22.7,,,13.0,3.3625
A303,2022-05-28,2.2,1151.5,24.579166,27.4,22.8,,,7.8,1.375
A303,2022-05-29,11.6,2736.4,24.525,29.6,22.4,,,7.7,1.6875
A303,2022-05-30,30.0,903.1,23.816668,24.9,22.4,,,9.0,1.4208333
A303,2022-05-31,13.2,2109.7,24.779167,27.6,23.4,,,8.4,1.3916667
A303,2022-06-01,4.0,2245.6,24.545834,27.8,22.8,,,8.6,1.6333333
A303,2022-06-02,0.6,2018.4,24.595833,27.5,22.4,,,7.2,1.1916667
A303,2022-06-03,2.2,2228.2,24.883333,28.0,23.2,,,6.7,1.5625
A303,2022-06-04,19.6,2192.9,24.05,27.4,22.3,,,7.4,1.2666667
A303,2022-06-05,3.0,2518.3,24.225,28.5,22.1,,,9.5,1.6333333
A303,2022-06-06,11.2,1806.0,24.104166,27.0,22.4,,,11.0,3.3166666
A303,2022-06-07,13.4,2272.8,23.770834,27.2,22.2,,,8.5,1.5291667
A303,2022-06-08,0.2,2286.1,24.504168,29.2,22.3,,,6.3,1.2958333
A303,2022-06-09,0.2,2815.9,25.0375,29.6,21.6,,,7.3,1.5583333
A303,2022-06-10,6.4,2143.1,24.391666,27.1,22.8,,,8.5,1.7833333
A303,2022-06-11,5.0,1638.1,24.1,26.5,22.7,,,5.8,1.1916667
A303,2022-06-12,0.2,2419.9,25.120832,29.5,22.0,,,5.9,1.2791667
A303,2022-06-13,0.0,2492.8,25.591305,31.0,21.9,,,6.7,1.5086956
A303,2022-06-14,1.0,1947.8,24.279167,28.0,22.2,,,9.1,1.2666667
A303,2022-06-15,15.2,832.2,23.058332,24.4,22.1,,,10.2,2.3708334
A303,2022-06-16,4.8,764.4,22.665,23.9,21.9,,,9.2,1.985
A303,2022-06-17,2.0,1761.1,22.54,24.4,21.3,,,8.3,1.82
A303,2022-06-18,0.8,2129.1,23.878262,28.4,21.5,,,5.2,1.2043478
A303,2022-06-19,0.6,2766.6,24.8,29.3,22.1,,,8.5,1.5166667
A303,2022-06-20,1.6,2168.8,24.770834,28.0,22.6,,,12.0,2.2333333
A303,2022-06-21,2.8,2513.4,24.929167,28.5,22.3,,,11.5,2.7208333
A303,2022-06-22,13.0,1119.1,23.73913,26.8,21.7,,,9.7,2.1869564
A303,2022-06-23,0.8,2476.4,23.814285,27.6,21.2,,,9.0,2.4714286
A303,2022-06-24,0.4,2468.6,25.645834,29.2,23.7,,,9.4,2.7541666
A303,2022-06-25,4.0,2640.9,23.615,26.8,21.3,,,8.7,2.055
A303,2022-06-26,2.0,2520.4,23.273684,26.1,21.5,,,10.9,2.2736843
A303,2022-06-27,2.4,2391.1,23.925,26.8,21.3,,,12.3,2.735
A303,2022-06-28,1.6,1873.5,23.971428,26.5,22.2,,,9.4,3.0190477
A303,2022-06-29,7.6,1906.4,23.2,25.7,21.1,,,9.0,2.5235295
A303,2022-06-30,0.2,2588.3,24.505556,27.8,21.2,,,7.1,2.0833333
A303,2022-07-01,13.2,1037.3,23.868422,25.3,22.4,,,10.1,2.7473683
A303,2022-07-02,7.6,1437.0,23.709524,25.3,22.4,,,11.4,3.047619
A303,2022-07-03,1.2,2290.8,24.378262,27.2,22.6,,,14.1,3.0913043
A303,2022-07-04,6.8,1631.8,23.278261,24.6,21.9,,,10.6,2.3391304
A303,2022-07-05,8.6,2459.4,24.058332,27.5,21.7,,,11.3,3.2375
A303,2022-07-06,6.0,2641.5,23.675,26.6,21.8,,,11.5,2.6166666
A303,2022-07-07,1.2,1948.7,24.608334,26.9,21.7,,,11.1,3.3708334
A303,2022-07-08,2.6,2636.2,23.930435,27.6,21.6,,,12.1,2.721739
A303,2022-07-09,7.4,1608.5,22.842857,25.4,20.8,,,12.6,2.8952382
A303,2022-07-10,4.8,2984.8,24.7,27.9,22.0,,,10.5,3.2173913
A303,2022-07-11,2.2,2406.7,24.225,28.1,21.4,,,10.4,2.2541666
A303,2022-07-12,5.6,2740.6,24.815,29.0,20.9,,,6.6,1.685
A303,2022-07-13,2.2,1705.6,24.463158,26.8,22.3,,,10.1,2.4736843
A303,2022-07-14,0.2,2637.0,24.263159,27.8,20.7,,,8.7,2.3
A303,2022-07-15,2.4,2090.0,24.235714,27.0,21.4,,,7.5,2.3714285
A303,2022-07-16,2.0,1231.1,23.045454,25.4,21.7,,,9.7,2.1545455
A303,2022-07-17,2.8,2291.8,24.3375,27.3,21.6,,,9.5,2.71875
A303,2022-07-18,0.4,2466.6,24.5625,27.9,21.0,,,9.1,2.64375
A303,2022-07-19,3.4,2342.1,24.479166,27.1,22.3,,,11.3,2.6458333
A303,2022-07-20,3.8,1608.5,23.305,26.5,20.6,,,7.5,1.795
A303,2022-07-21,4.6,2631.9,24.145454,27.4,22.5,,,8.9,2.3590908
A303,2022-07-22,5.0,2309.1,23.242105,26.2,20.6,,,9.5,2.131579
A303,2022-07-23,0.4,2660.2,24.05,27.6,21.1,,,8.5,2.18
A303,2022-07-24,3.2,2809.0,24.304546,27.8,21.9,,,9.9,2.6545455
A303,2022-07-25,1.0,2838.1,23.265,27.2,18.6,,,9.4,1.97
A303,2022-07-26,2.8,2210.6,22.635714,25.8,19.8,,,9.7,2.1357143
A303,2022-07-27,5.2,1869.1,23.0125,25.4,21.0,,,7.6,1.86875
A303,2022-07-28,1.2,1876.7,22.86875,24.9,20.7,,,10.4,2.31875
A303,2022-07-29,1.8,2152.3,24.73125,28.3,22.1,,,6.8,1.8625
A303,2022-07-30,2.2,2084.0,24.42,27.6,22.2,,,7.4,2.25
A303,2022-07-31,0.0,2920.2,24.925,29.3,22.4,,,8.6,2.2375
A303,2022-08-01,0.0,3249.0,24.8,28.4,22.4,,,10.4,2.4875
A303,2022-08-02,16.0,1065.2,23.2,24.3,22.3,,,9.1,2.65
A303,2022-08-03,10.8,820.6,22.608334,23.6,21.3,,,10.8,3.2583334
A303,2022-08-04,3.2,2299.9,23.377777,26.8,20.8,,,7.7,2.1333334
A303,2022-08-05,2.6,2783.2,24.541176,27.6,21.9,,,9.6,2.4882352
A303,2022-08-06,1.0,2778.4,24.72857,28.4,21.5,,,8.2,2.0785713
A303,2022-08-07,0.8,2331.8,24.438461,27.4,21.8,,,10.4,3.5076923
A303,2022-08-08,0.0,3397.7,25.026667,28.6,21.0,,,7.1,2.44
A303,2022-08-09,0.0,2920.9,25.39091,28.0,21.7,,,8.0,2.6545455
A303,2022-08-10,0.0,2862.7,26.5,28.8,22.7,,,7.0,2.71
A303,2022-08-11,0.2,1751.4,25.084616,28.5,20.9,,,8.4,2.6153846
A303,2022-08-12,0.0,3064.5,26.55,29.9,22.5,,,9.3,3.7583334
A303,2022-08-13,0.2,2856.1,25.73125,28.8,22.3,,,10.1,3.74375
A303,2022-08-14,0.0,3127.1,25.11,29.1,21.6,,,9.3,2.77
A303,2022-08-15,1.4,2519.0,24.157894,27.6,21.4,,,10.3,2.4736843
A303,2022-08-16,2.2,2395.7,24.576923,27.5,21.9,,,12.9,3.7
A303,2022-08-17,2.2,2348.9,23.994118,27.2,21.2,,,10.4,3.5470588
A303,2022-08-18,1.2,3021.6,25.02353,27.9,21.5,,,9.2,3.1117647
A303,2022-08-19,2.2,2955.2,24.094736,27.7,20.7,,,8.3,2.536842
A303,2022-08-20,1.0,3098.0,24.28,27.3,20.6,,,9.6,2.88
A303,2022-08-21,1.6,2711.6,23.405,26.6,21.2,,,12.1,3.03
A303,2022-08-22,2.6,1543.8,23.27647,26.4,21.7,,,10.0,2.1235294
A303,2022-08-23,2.2,1674.6,23.7,26.6,21.2,,,9.5,2.4333334
A303,2022-08-24,0.6,2781.7,24.326086,27.8,22.5,,,8.6,2.5608695
A303,2022-08-25,0.4,3049.4,24.233334,27.6,20.7,,,10.3,2.6722221
A303,2022-08-26,0.0,3322.2,25.627274,28.0,22.1,,,9.8,3.1818182
A303,2022-08-27,2.0,1814.1,23.416666,25.8,21.8,,,8.8,2.1416667
A303,2022-08-28,0.0,2617.2,25.55,27.4,23.4,,,8.1,3.425
A303,2022-08-29,0.0,3075.2,25.138462,27.8,21.3,,,7.8,2.5
A303,2022-08-30,0.0,3257.9,24.985714,27.7,22.1,,,10.9,3.8714285
A303,2022-08-31,2.2,2604.9,23.646154,26.1,21.4,,,11.9,3.8923078
A303,2022-09-01,0.0,2787.7,24.15,27.3,20.4,,,9.1,2.5785713
A303,2022-09-02,1.2,3490.5,25.183332,28.4,21.6,,,9.1,3.3083334
A303,2022-09-03,4.8,2977.4,25.27,27.7,22.6,97.0,73.0,9.2,3.63
A303,2022-09-04,1.0,3147.2,23.991667,27.8,20.9,99.0,59.0,9.2,1.9916667
A303,2022-09-05,0.4,2963.4,23.483334,28.0,20.1,100.0,62.0,10.4,2.1916666
A303,2022-09-06,5.8,1564.1,23.125,24.6,21.6,98.0,76.0,10.4,2.6708333
A303,2022-09-07,2.0,2986.6,23.408333,27.8,20.0,99.0,56.0,9.8,2.275
A303,2022-09-08,0.0,3443.1,23.541666,28.6,18.6,99.0,52.0,8.5,2.1333334
A303,2022-09-09,2.6,2308.4,23.3,26.8,21.5,99.0,64.0,7.0,1.7916666
A303,2022-09-10,3.0,2932.9,22.9375,26.9,21.3,99.0,65.0,10.0,2.5208333
A303,2022-09-11,1.6,2250.1,23.345833,27.2,20.8,100.0,57.0,7.7,2.0166667
A303,2022-09-12,0.2,2959.7,23.5,28.9,19.8,99.0,54.0,7.4,1.7291666
A303,2022-09-13,1.2,2704.4,23.629168,27.8,21.0,98.0,61.0,8.5,1.9458333
A303,2022-09-14,0.2,3591.4,24.425,29.5,20.6,100.0,59.0,8.4,1.8458333
A303,2022-09-15,0.2,3345.8,24.395834,28.8,21.8,100.0,61.0,9.5,2.6833334
A303,2022-09-16,0.0,3654.7,23.820833,29.0,19.2,100.0,46.0,9.0,2.2875
A303,2022-09-17,0.0,2991.7,23.541666,28.7,19.3,100.0,56.0,8.1,1.875
A303,2022-09-18,0.2,3557.9,24.2125,29.0,20.6,97.0,56.0,8.5,2.1375
A303,2022-09-19,0.4,3276.0,24.266666,29.8,20.0,100.0,41.0,7.6,1.7708334
A303,2022-09-20,0.4,3681.9,24.320833,29.4,20.1,100.0,44.0,8.1,2.075
A303,2022-09-21,0.0,2969.5,24.6,29.8,20.3,100.0,56.0,9.9,2.6333334
A303,2022-09-22,0.2,3434.8,24.8625,30.0,21.0,99.0,60.0,9.8,2.8208334
A303,2022-09-23,0.0,3364.3,25.2375,31.0,20.7,100.0,59.0,11.9,3.2708333
A303,2022-09-24,0.0,3162.9,25.5375,31.3,22.0,98.0,54.0,10.9,3.675
A303,2022-09-25,0.0,3243.0,25.091667,29.4,20.9,98.0,50.0,9.2,2.575
A303,2022-09-26,3.6,3276.0,24.825,29.0,21.8,97.0,53.0,8.7,2.5458333
A303,2022-09-27,0.0,3522.9,24.554167,29.3,20.3,98.0,48.0,8.4,2.0625
A303,2022-09-28,1.8,3382.4,24.2625,29.6,19.9,98.0,52.0,8.6,2.1416667
A303,2022-09-29,0.2,3213.9,24.233334,29.2,20.7,99.0,55.0,8.4,2.1875
A303,2022-09-30,3.6,3315.9,23.9,28.8,20.3,98.0,60.0,8.6,1.9166666
A303,2022-10-01,0.0,4121.4,24.583334,29.4,20.3,98.0,43.0,8.3,2.1333334
A303,2022-10-02,0.2,3796.3,24.416666,29.4,19.7,98.0,47.0,8.8,2.1125
A303,2022-10-03,0.0,3739.7,24.945833,29.7,20.4,97.0,48.0,8.5,2.3375
A303,2022-10-04,0.0,3374.7,24.45,30.2,20.0,99.0,56.0,9.2,2.3458333
A303,2022-10-05,1.0,3297.3,24.291666,29.7,20.3,99.0,60.0,8.9,2.2625
A303,2022-10-06,0.8,3426.6,25.795834,31.5,21.6,100.0,51.0,9.0,2.425
A303,2022-10-07,0.0,3414.1,26.5375,30.6,24.1,93.0,56.0,9.2,3.1833334
A303,2022-10-08,0.0,2914.9,25.2125,30.0,21.5,99.0,53.0,8.8,2.225
A303,2022-10-09,0.0,3100.9,25.520834,30.4,22.4,98.0,58.0,9.6,2.65
A303,2022-10-10,1.6,3596.2,26.170834,30.1,24.3,94.0,57.0,9.7,3.5291667
A303,2022-10-11,2.4,2756.6,25.845833,29.1,23.8,92.0,49.0,12.9,3.4
A303,2022-10-12,1.8,2792.4,24.9,28.7,22.1,96.0,53.0,8.7,2.6083333
A303,2022-10-13,6.2,3636.2,25.233334,29.4,22.8,97.0,54.0,8.2,2.5166667
A303,2022-10-14,0.0,3476.6,25.695833,29.9,22.6,92.0,50.0,8.4,2.55
A303,2022-10-15,2.2,2452.5,23.791666,27.1,21.4,99.0,67.0,10.2,2.0833333
A303,2022-10-16,0.8,3280.5,24.929167,28.9,21.5,98.0,57.0,8.9,2.375
A303,2022-10-17,2.8,3516.3,25.216667,29.4,22.7,94.0,59.0,10.5,3.2
A303,2022-10-18,1.2,3737.5,26.008333,30.2,22.7,93.0,56.0,10.2,3.8666666
A303,2022-10-19,1.0,3658.0,25.7625,29.7,23.3,95.0,58.0,9.6,3.8
A303,2022-10-20,0.0,3939.0,25.795834,30.3,22.2,90.0,43.0,8.7,3.0166667
A303,2022-10-21,0.0,3501.5,25.158333,30.1,21.2,95.0,46.0,9.3,2.3958333
A303,2022-10-22,0.0,3330.9,25.658333,30.8,21.8,97.0,55.0,10.3,2.9875
A303,2022-10-23,0.0,3518.2,25.983334,32.6,21.6,98.0,50.0,11.4,3.4375
A303,2022-10-24,0.0,3678.9,25.975,31.2,21.9,99.0,52.0,11.5,3.5625
A303,2022-10-25,0.0,3621.7,26.0625,31.7,21.9,98.0,50.0,11.2,3.875
A303,2022-10-26,0.0,2928.6,25.704166,31.3,22.6,95.0,54.0,10.4,3.6333334
A303,2022-10-27,13.4,2358.4,24.1625,27.8,21.5,100.0,69.0,7.6,1.9541667
A303,2022-10-28,0.2,3405.2,25.570833,30.6,22.2,100.0,53.0,10.3,2.6125
A303,2022-10-29,0.0,3812.1,25.333334,30.1,21.8,98.0,54.0,8.3,2.5541666
A303,2022-10-30,0.0,3647.0,25.575,31.0,21.5,98.0,49.0,10.4,2.8041666
A303,2022-10-31,0.2,3704.8,25.695833,31.4,21.3,100.0,50.0,9.7,2.9083333
A303,2022-11-01,0.0,3475.6,25.875,31.1,21.7,98.0,57.0,11.4,3.3708334
A303,2022-11-02,0.0,3271.2,26.1,31.1,22.7,99.0,58.0,9.9,3.1166666
A303,2022-11-03,0.0,3912.3,26.075,32.0,22.5,96.0,55.0,9.7,3.2625
